"","...d2br1listofids.csv","...d2br2listofids.csv","...d2br3listofids.csv","...d25br1listofids.csv","...d25br2listofids.csv","...d25br3listofids.csv","...d37br1listofids.csv","...d37br2listofids.csv","...d37br3listofids.csv"
"contig00278_20",0.000243261119377945,6.9740424505165e-05,0.000203157729271998,0.000208155461185536,0.000380710097677979,0.00033059954121636,0.000398046592333334,0.000264067841877854,0.000176007237861046
"contig00278_23",5.47625742675468e-05,0.000123356031834627,0.000119780990233152,0.000178066638597106,0.000191468348509521,0.000181733187679554,0.000352710943846846,0.000279218653716171,0.00034905520259624
"contig00278_24",0.000125889995631388,0.000165725577965303,5.364086792896e-05,1.53889251460124e-05,1.49712142062290e-05,9.94700456559946e-05,1.56529622781963e-05,4.43693756250373e-05,1.54907241030196e-05
"contig00278_6",0.000594252163051836,6.76055135509252e-05,0.000284466888493104,0.000131831792084173,1.83219145285755e-05,8.69517065768388e-05,1.91562443118879e-05,1.80998881518009e-05,1.89576956879811e-05
"contig00279_5",5.97925131718104e-06,6.12210342634510e-06,5.94467574719393e-06,5.11636967985148e-06,4.97749295084198e-06,4.72441355268723e-06,0.000109287241158377,0.000152432434499643,0.000128755371748901
"contig00282_6",7.24445339840274e-05,7.41753283474101e-05,0.000216076850434839,1.23979741771950e-05,1.20614484357393e-05,1.14481870728126e-05,1.26106937476378e-05,1.19152868710915e-05,1.24799877569782e-05
"contig00282_7",0.000133840577263927,0.000100494682305429,0.000150808849409026,0.000313036880817631,0.000245117505179591,0.000190353736019566,0.000116490674869588,0.000110066887409600,6.91699707534446e-05
"contig00284_1",0.00121630559688972,0.00217049280347707,0.00141657600342720,0.000624466383556609,0.000491798758398605,0.000137292168279219,0.000211726910815603,0.000428681561490022,0.000389131648332244
"contig00284_11",0.000107989749256564,0.000257996118691226,0.000121680660426597,0.000215612744062900,0.000113869842630866,8.53264410333465e-05,9.3990918352721e-05,0.000100648910750669,6.20111541195644e-06
"contig00284_13",0.00159457663752243,0.00163267315225484,0.00163130819516622,0.00156220673619745,0.00205846709728545,0.00206336399706838,0.00150855423956117,0.00138735642683554,0.00189103014487612
"contig00284_2",7.45477623900153e-05,0.000167923372368427,7.41166831061437e-05,1.27579153629845e-05,3.72348585580727e-05,1.17805537942814e-05,3.89304319886754e-05,1.22612145544458e-05,1.28423099821807e-05
"contig00284_7",0.000302484376189853,0.000136272893806839,6.01470464997501e-05,1.03532821008513e-05,1.00722566780127e-05,2.86804058342453e-05,1.05309196478965e-05,9.95020029287486e-06,1.04217698808273e-05
"contig00284_8",4.62196126818095e-06,4.73238594856477e-06,4.59523435258091e-06,1.97747688126260e-05,1.15428061530025e-05,2.55638017335906e-05,4.02281130549646e-06,1.14029295356346e-05,1.19433482834281e-05
"contig00285_2",2.73488832436742e-05,2.80022837193181e-05,2.71907358140882e-05,0.000163814652885659,0.000113834380207126,0.000280920898171325,0.000214232554730580,0.000292382808606015,0.000353353499509707
"contig00286_27",1.40059432369120e-05,1.43405634804993e-05,1.39249525835785e-05,0.000227709459054481,0.000594629407881949,0.000475862975993245,0.000402281130549646,0.00040313387247193,0.000373983633117445
"contig00286_33",9.60906708561528e-06,9.83864022570637e-06,9.55350177251748e-06,0.000139780070608998,8.79908992952377e-05,6.8332110365998e-05,4.1817165337801e-05,8.69246187747612e-05,0.000107597732283136
"contig00286_34",2.48492541300051e-05,2.54429352073375e-05,2.47055610353812e-05,6.37895768149224e-05,0.000268918422919414,0.000333782357504639,0.000151396124400404,0.000183918218316687,0.000192634649732711
"contig00286_41",7.60190998056077e-06,7.78352952066573e-06,2.26738537133926e-05,0.000696019823339137,0.000322742935199084,0.000318346215197439,0.000363905627964318,0.000356341547988581,0.00033394230397743
"contig00286_42",0.00111318913010138,0.000738580465960975,0.00080571546451804,0.00157740930412854,0.00131218798271127,0.000992154154813178,0.0026431187960969,0.00229230375379167,0.00191001523607810
"contig00286_7",1.49095524780031e-05,5.08858704146749e-06,1.48233366212287e-05,6.37895768149224e-05,2.89604455451677e-05,2.74879588533232e-05,2.16280177714863e-05,4.0870715181486e-06,4.28076999406025e-06
"contig00287_1",0.000612948268540126,0.00127214676036687,0.00100469281543884,0.00114821238266860,0.000730906482806613,0.000484311655987124,0.000504653748001348,0.000422330723542022,0.000385269299465422
"contig00287_10",4.10111913769383e-06,4.19910022055436e-06,1.22322121186715e-05,1.05278272294371e-05,1.70701067036417e-05,3.56447989693873e-05,1.78474325887154e-05,1.68632498308704e-05,3.53248987974803e-06
"contig00287_11",0.000240727149384424,0.000410797391368469,0.000271246472200956,0.000975005962289196,0.000921821324718953,0.00092567337626593,0.000935862352320356,0.000989837633301613,0.00084322250612166
"contig00287_2",0.00113141760210679,0.00184858826115811,0.00160354532095271,0.00113292946322336,0.00138273198707843,0.0019591306388094,0.00119427210631926,0.00132638242862416,0.00176247327099199
"contig00287_3",0.00200055039966041,0.00162455040025358,0.00176036340870015,0.000531262445712339,0.000516842066552353,0.000563239412751463,0.000380265745295685,0.000321475625382733,0.000415937502407944
"contig00287_5",8.33620268810191e-05,0.000199158526893507,0.000138133297171771,7.92575904313665e-06,6.9395628174364e-05,3.65929025674071e-05,4.03087305159966e-05,6.85546865869815e-05,3.98909428304212e-05
"contig00287_6",0.000238245426194894,0.000146362452017467,0.000110538283395417,0.000122318157603872,3.96660005257819e-05,8.78481159229918e-05,1.38240938333212e-05,3.91853248647237e-05,6.84040566061174e-05
"contig00287_9",3.46314100785892e-05,3.00035996738977e-05,2.91340506503689e-05,1.59565857854042e-05,2.21763806974112e-06,3.57830077785953e-05,4.40538413858402e-05,6.57229368048103e-06,2.06513226802791e-05
"contig00290_10",0.000133582695612166,0.000136774160363144,2.65620482808145e-05,2.28610044076601e-05,0.000200164268549177,0.000147767640078558,6.97597336213258e-05,0.000153796737474840,0.000207110085839794
"contig00290_16",2.14974942706091e-05,2.20110974351850e-05,2.13731830352600e-05,1.83951337791869e-05,0.000161062411437245,5.09577443194497e-05,0.000130975251806861,8.83948026018185e-05,9.25840952203729e-05
"contig00290_18",0.000339850093248599,0.000440761436385934,0.000473038830412741,0.000135709197733708,5.65823831029536e-05,0.000125312753596032,5.91589897867126e-05,5.58967134099735e-05,9.75763748646086e-05
"contig00290_19",9.56267848589161e-05,0.000163185722364302,0.000158456356985549,0.00024547988870846,0.000344957425262145,0.000277046127162066,0.000360665841182441,0.000498058991211625,0.000631487380503095
"contig00290_22",8.44544417773927e-05,0.000180805443217591,0.000145032313453550,4.59878344479673e-05,9.587048299836e-05,7.88631757324817e-05,7.35065188711977e-05,1.89417434146754e-05,1.98394489757942e-05
"contig00290_27",0.000227596577599819,0.000197182747856865,8.70309536473657e-05,1.49808854641106e-05,1.45742501931850e-05,4.14996781389458e-05,1.5237921611729e-05,1.43976383025689e-05,1.50799852063486e-05
"contig00290_3",0.000502276800823177,0.000431161398167811,0.000539725659414004,0.000872607800513242,0.000333655940756385,0.000364796292575936,0.000234038418431737,0.000212787927668263,0.000345233997215814
"contig00290_38",0.000445305238462616,0.000455944161157403,0.000412197101394301,1.31393812708478e-05,1.2782731066448e-05,1.21327962665356e-05,1.33648216129450e-05,1.26278289431169e-05,1.32262993171961e-05
"contig00290_4",0.00110154850863281,0.00094182619615171,0.00111775970738455,0.00276943936687882,0.00207033132474001,0.00115750453619979,0.00121573904318443,0.00129812219938838,0.00128139117537189
"contig00290_41",3.18755949529720e-05,3.26371444728605e-05,3.16912713971097e-05,0.000190928802328802,0.000185746305910386,7.55580346805634e-05,8.32305787344094e-05,0.000131068155582007,0.000137279865326760
"contig00290_43",0.000360314184885074,0.000267150819677043,0.000259408390871503,0.000648527364285045,0.000548179862104959,0.000402502254637947,0.000811050666430737,0.000561972333745432,0.000524394324272381
"contig00290_44",8.40356594214718e-05,8.60433808829957e-05,5.96783682153365e-05,1.02726071753901e-05,2.99813146831235e-05,2.84569221524200e-05,1.04488605337570e-05,9.87266626461869e-06,1.03405612843533e-05
"contig00290_45",0.000954748355185683,0.00032585284603465,0.000764249781096613,0.00113537337886052,0.000346447218575288,0.000506788442357804,0.000600864824231992,0.000422778107783062,0.000653679019749772
"contig00290_49",0.000120993750475941,0.000123884448915308,0.000216529367399100,0.000227772206218728,0.00026187867362833,0.000554487846128742,0.000273803910845309,0.000298506008786246,0.000354340175948129
"contig00290_50",9.40515374339146e-05,0.000123812423072915,0.000120224154573338,8.04787102839428e-05,0.000100664007148278,0.000138010557531843,8.18595323792884e-05,7.73454522765912e-05,0.000104157107122919
"contig00290_52",0.000583354334818955,0.000505400441108859,0.000639466269129382,8.95944218047778e-05,0.000112066079155364,5.90933928192108e-05,0.000195282102208566,0.000110708053744025,0.000141722579415004
"contig00290_53",2.80118864738239e-05,6.69226295756634e-05,6.49831120566997e-05,7.98980558085897e-06,3.88646671818267e-05,2.21331616741044e-05,8.12689152625547e-06,7.67874042803676e-06,8.04265877671926e-06
"contig00290_9",6.83048463277973e-05,0.000101019732892187,0.000279185009926919,3.24708847497963e-05,3.15895078078887e-05,1.7990008257277e-05,3.30280074342895e-05,3.12067037100016e-05,1.96114093323942e-05
"contig00291_1",6.3314537920287e-06,6.48272047748598e-06,1.88845247366339e-05,0.000102937152723258,7.90603161164558e-05,6.50351120424027e-05,1.65321012554649e-05,5.20681713955917e-06,5.45358369106306e-06
"contig00291_2",8.2830847100017e-06,4.24048920122291e-05,2.47055610353812e-05,4.96141153004952e-05,3.44767208871044e-05,1.96342563238023e-05,3.60466962858105e-05,3.4058929317905e-05,2.14038499703012e-05
"contig00291_3",0.000406453880367671,0.000511287929116294,0.000588836562767906,0.00338854078648515,0.00323855951528966,0.00186268907104052,0.00393184321064855,0.00348582016792850,0.00347097307734468
"contig00291_4",0.00010225578026949,6.28192825030721e-05,2.03328953654023e-05,0.000122498567865824,0.00022132224187173,0.000242387500634551,1.78000500243206e-05,0.000117729360987378,1.76155579401594e-05
"contig00291_9",4.27959376683421e-05,8.76367768252735e-06,9.36066257007222e-05,2.19719653473622e-05,2.13755669500047e-05,2.02887315345957e-05,2.23489516972025e-05,7.03884539236703e-06,7.37243721199265e-06
"contig00292_2",0.000574326548117159,0.000588047958105681,0.000679768395352206,0.000397835585579457,0.000523638148952778,0.000669888295639314,0.000309447023499727,0.000292382808606015,0.000306239699575079
"contig00292_4",0.00132558787640723,0.00116507978936747,0.00134124860544874,0.00169641417732680,0.0016894293269623,0.000843475691717457,0.00086786538316548,0.00070424184103327,0.000919496356845987
"contig00292_5",0.000179359691004037,0.000240150928733137,0.00017832252711508,0.000484039117204576,0.000333075998444849,0.000337943647650878,0.000156109095437176,0.000170192978143800,0.000154491072322951
"contig00294_1",0.000255485296231108,0.000642082515634416,0.000438740968336871,0.00168930185836503,0.00121808507142238,0.000715713042074683,0.00139484412100128,0.00108872191546260,0.00158044307268144
"contig00294_2",0.000522110439553774,0.000376838140348676,0.000382936196048409,0.00240959219976072,0.000833647111050184,0.000615424856549404,0.00127389024674054,0.0013021863975879,0.00158507400057842
"contig00294_3",9.44740510791703e-05,5.20860088678512e-05,9.39277462005532e-05,0.000578318710557929,0.000127043463948141,9.76155951192813e-05,0.000271982525371616,0.000340653555309838,0.000269163509532185
"contig00294_5",0.000762737450660403,0.000431276551962799,0.000441414137316885,0.000847490091969684,0.000350643536667565,0.000170905078444131,0.000208076446836024,8.42581000170043e-05,0.000284365435319717
"contig00295_10",7.53990418952846e-06,2.31601269913447e-05,5.24741280066336e-05,1.93554017741853e-05,6.27667545024608e-06,1.78726183175884e-05,7.21874785651893e-05,6.82067563306038e-05,7.143927738864e-05
"contig00295_11",0.000324544495828686,0.000217712670757217,0.000255908934889494,8.61854330816628e-05,2.79486831791829e-05,2.65276392946288e-05,0.000243511580235863,0.000174863326212314,0.000183150619358462
"contig00295_56",1.26976957917059e-05,1.30010602982549e-05,1.26242701993981e-05,1.08652575893549e-05,3.17110059148422e-05,1.00328892204045e-05,5.52583970535228e-05,9.39801884805048e-05,5.4685660638407e-05
"contig00297_1",1.15549031704524e-05,0.000177464473071179,0.000379106834087925,0.000227409841345198,0.000278951148697561,0.000246508088145338,0.000130741367428635,0.000142536619195432,6.96695316533306e-05
"contig00297_13",1.18511827389255e-05,1.21343229450379e-05,1.17826521861049e-05,9.12681637505813e-05,6.90595239923229e-05,4.68201496952209e-05,1.03149007833242e-05,9.7460936202005e-06,1.02079899858360e-05
"contig00297_14",9.03735443499068e-05,9.25326861451211e-05,0.000192537752203111,3.31420706356860e-05,0.000182707359963727,7.14072674122643e-05,0.000303396383375431,0.000138024286744180,0.000144565668235163
"contig00297_15",0.000144436289630655,0.000193390771936541,0.000121508600669207,0.000218663308985768,0.000138735650877434,0.000184354339424932,0.000241755487109162,0.000301519771374953,0.000296669708963358
"contig00297_16",0.000689463835585003,0.000862810697804626,0.00109168550917668,0.000677367771482215,0.00082904132590626,0.00115006842842515,0.000822342642560049,0.000986993900874449,0.00112175094374739
"contig00297_17",0.00157857754082488,0.00182014844175568,0.00159772763643582,0.00200789960251279,0.00162191224919113,0.00131470980344180,0.00159674664125859,0.00143852341834159,0.00138420344207936
"contig00297_18",0.00408032518206599,0.00341372632227198,0.00276432066522445,0.00285292237557156,0.0024548502669146,0.00162626863706994,0.00353043596341746,0.0027616469969115,0.00239489015058324
"contig00297_19",0.000296740703988271,0.000285416273162466,0.000438067088086507,0.00279308991400125,0.00171420402661322,0.00141389564896735,0.000743515708214326,0.000746884489688128,0.000704827946687391
"contig00297_21",0.00160422442075212,0.00184930615951196,0.00195185925170306,0.000777551589234322,0.000961900512750212,0.000647072651370359,0.00153296450233724,0.00126391694691095,0.0010532564424706
"contig00297_25",0.000864046171796438,0.00141831151574196,0.000995406847888446,0.00156085712289570,0.00099329785886372,0.000856100185228342,0.00127727243230896,0.00129706913610087,0.00100413907427437
"contig00297_6",3.50148580922799e-05,3.58514087012482e-05,3.48123814589463e-05,0.000149808854641106,0.000145742501931850,0.000304330973018936,0.000213330902564206,0.000201566936235965,0.000392079615365064
"contig00297_7",0.000704007345484515,0.000908868824558796,0.000578208296020114,0.00091671113700915,0.000280288891132512,0.000653001558000895,0.00103900424446597,0.00128377352387939,0.00150280541314658
"contig00297_8",0.000463104174218523,0.000269625132629427,0.000334034717181716,7.77004668472532e-06,7.55913958939263e-06,7.17479700634033e-06,7.90336209331327e-06,7.46753735143064e-06,7.82144615810615e-06
"contig00298_5",0.000224367051853444,0.000321618462523819,0.000223069628766064,0.000115192828034714,0.000261487518029184,0.000319104321223738,0.000195282102208566,0.000258318792069392,0.000270561287974099
"contig00298_6",6.48371320185704e-05,2.84512181276439e-05,0.000119715524215535,8.71833494745032e-05,3.85531267635355e-05,5.12300635943700e-05,2.41852383095979e-05,7.6171873985535e-06,5.58473199625896e-05
"contig00299_12",0.000281230447534820,0.00021283217228995,0.000230977388092691,0.000198793972190420,0.000173040303880990,0.000222209916807477,0.000478906107797197,0.000311720295947683,0.000284365435319717
"contig00299_13",7.17377580427198e-05,5.24654761481681e-05,3.05669690859041e-05,8.76929880825985e-06,0.000213281710144171,7.28774835610755e-05,6.24383129456213e-05,4.21394291782505e-05,7.94457757212512e-05
"contig00299_14",0.000201790408797921,0.000206611444739834,8.59815159526574e-05,0.00135668892061675,0.00115988003616450,0.000645358820123315,0.000744345543012858,0.000529449950719,0.000571095655964337
"contig00299_19",8.85433193138113e-05,1.81317469293669e-05,5.28187856618495e-05,7.57653977495247e-05,0.000221126554655221,0.000237867886957329,0.000262022192312030,0.000131068155582007,0.000228799775544600
"contig00299_20",0.000117649923190060,0.000154878085589392,0.000250649146504413,0.00263184195833495,0.00138513673836030,0.00208494382970064,0.00115564397503353,0.00145128194089895,0.00114366607804948
"contig00299_22",0.000814049351505246,0.000390442608980475,0.000518946887096615,0.00177498509997473,0.000506559661483435,0.00198518530556764,0.00187605653041584,0.000842931596256194,0.00174013675984412
"contig00299_23",0.000112309339226827,6.19190684858941e-05,0.00036933659282426,0.00161894368970657,0.000999657355306762,0.0008669166408988,0.00124068012225592,0.00138540265386215,0.000989698019748247
"contig00299_32",5.72024909428335e-05,0.000105424439448225,0.000102369082111951,9.78948951120097e-06,9.5237674529724e-06,9.0395338520476e-06,9.95745372647638e-06,9.4083577026688e-06,9.85424775860404e-06
"contig00299_34",0.000499236234542193,0.000379250441871044,0.000368259198987320,1.37803266986940e-05,6.70313946167395e-05,8.90724799079812e-05,4.2050292391949e-05,1.32438205988787e-05,1.38714846497423e-05
"contig00299_36",4.73238355103851e-05,0.000242272318185910,0.000172517330642969,1.34981357082771e-05,1.31317476143374e-05,1.24640671543591e-05,1.37297314180766e-05,1.29726160814955e-05,1.35874269436042e-05
"contig00299_38",0.000359219787682457,0.000269721478933743,0.000166666530922624,2.04919884068663e-05,0.000378779476523399,0.000132454931262128,0.000270966564618932,0.000216635966998239,2.06275445309639e-05
"contig00299_39",0.000532749429665717,0.000339080613137039,0.00030062280811277,0.000184810923482486,0.00049143826819637,0.000375436340546725,0.000162917591811383,0.000106569434912473,8.68156157673901e-05
"contig00299_40",0.00246377274212951,0.00197508669754149,0.00279132004061733,0.00256581711039857,0.00179660756926899,0.00230889118373044,0.00134647816423642,0.00130364070448715,0.00162863840228565
"contig00299_46",0.000542578061916894,0.000432087412695044,0.000539440554433411,0.00053305898538383,0.000284387977682671,0.000301684616731815,0.000122433387558588,0.000181785833176783,0.000294256406983011
"contig00299_47",0.000647473022482245,0.000397765198262987,0.00086160644110892,0.000144901323195966,0.000290228602984978,0.000338437030340023,0.000407483041720546,0.000237561031992387,0.000317459688568132
"contig00299_48",0.000204618076976761,0.000209506669597919,0.000155567829644666,0.000113292946322336,0.00017033654913285,0.000104613771975259,3.14282133241911e-05,8.90853869971452e-05,7.25724288055527e-05
"contig00299_49",0.000752412299471317,0.000682344020490734,0.000833554138375142,0.000570249147154795,0.00076952041020017,0.000798337994338046,0.000617454758518061,0.000406616091968365,0.000499954114190013
"contig00299_51",0.000648329408658866,0.000620991821304879,0.000103964578112690,0.000662141580151276,0.000295969388538527,0.000347019933035167,1.82027660882193e-05,0.000120392921190712,0.000234183299675061
"contig00299_52",0.000503898032997171,0.000800591607839904,0.00053553483056394,4.46047416826149e-05,0.000188040701740643,6.86460841396096e-05,0.000166356858497974,0.000185762009979010,0.000134699416730392
"contig00299_53",0.000524838092723844,0.000225351711836417,0.000286150124519690,4.34610303574197e-05,0.000211406706098948,0.000120394670644854,0.000132620152928455,6.96149544300036e-05,0.000247908328227445
"contig00299_54",0.000144436289630655,0.000147887060892649,0.000201041502925415,7.41553830473473e-05,0.000216427615368798,0.000251073052740622,0.000276568277252881,0.000451365960785536,0.000422993585038078
"contig00299_57",0.000246975029597455,3.61250835768303e-05,0.000175390624144310,0.00051323827452617,0.000793017216618495,0.000696941159585349,0.000644878148209356,0.000899467724184916,0.000881315776639732
"contig00299_58",0.000399428751571193,0.000642669696718672,0.00028365644151734,0.000439439306947243,0.000142503779666698,0.000225430350384397,4.96643371048945e-05,0.000328479451643795,0.000147448744239853
"contig00299_62",0.00197087405020546,0.0031608766524376,0.00213288235987718,0.000194016599671047,0.000362981325566118,0.000675270234472205,0.000834923101140774,0.000932314993479557,0.00094645401491317
"contig00299_63",0.000189080233698311,6.45325356622468e-05,2.08874288753678e-05,0.000233701813240125,0.000262336503477330,0.000381797038878301,0.00042056663648372,0.000535592144855564,0.000343823662704748
"contig00299_65",0.000113921580553756,8.33166540240276e-05,0.000145623623849395,9.7481254710128e-05,9.48352618204434e-05,0.000167167717573782,0.000184142771026246,0.000200755801683707,0.000154198158588860
"contig00299_66",0.00177467711141125,0.00229630541807995,0.00199708497179677,0.00168544443044322,0.00173710303568393,0.00167959878780071,0.00144278042602194,0.00133114367293625,0.00152861419661316
"contig00299_67",7.41491112542398e-05,0.00017714813711205,0.000172014120150088,2.11494853610973e-05,2.05754120374377e-05,1.95292603006804e-05,2.15123599224409e-05,2.03260776036267e-05,2.1289390879551e-05
"contig00300_43",3.39850093248599e-05,0.000150786807184662,0.000123891122250956,0.000222950824848234,0.000367785490169199,0.000223772774278629,0.000128177811204544,0.000121109545721609,0.000146364562296913
"contig00302_3",2.52106978264415e-05,6.0230366618097e-05,0.000125324573252207,7.19082502277307e-06,6.99564009272881e-06,6.63994850223133e-06,7.31420237362992e-06,6.91086638523308e-06,7.23839289904733e-06
"contig00302_4",9.68964626453029e-06,4.96057227312868e-05,4.81680749746427e-05,0.00120223961334623,0.000669498889377506,0.00048233588176586,0.00228549656978939,0.00249414182016326,0.00211157729958582
"contig00302_5",2.96279568473138e-05,3.03358073625947e-05,2.94566304652622e-05,2.53522677084948e-05,7.39923471346317e-05,2.34100748476104e-05,0.000128936259791553,0.000170556638353509,0.000280719724610489
"contig00302_8",8.6026351861236e-05,5.60519486293627e-05,5.44274796413983e-05,0.000153915290250557,8.46342244720998e-05,4.32551636778183e-05,0.000251851130800963,0.000430905966659626,0.000289658192999102
"contig00302_9",0.000341394866399729,0.000134442782629681,0.000600513580166823,2.24713281961659e-05,2.18613752897775e-05,0.000103749195347364,6.85706472527805e-05,2.15964574538534e-05,2.26199778095229e-05
"contig00303_10",0.000185117311774689,0.000287367105403804,0.000267164787940751,5.10975938310748e-06,1.49131862441893e-05,4.71830965920831e-06,5.1974306272564e-06,4.91082236676769e-06,5.14356084557627e-06
"contig00304_3",0.000409540871864135,0.000155749410965423,0.000151235560971017,0.00065081517611174,0.000652631233967232,0.000453029397810466,0.000824930925937248,0.000740949851682585,0.000594647720440724
"contig00304_4",0.000775394818017198,0.000731651774942579,0.00080114283120654,0.000143106879565056,6.32829284704087e-05,0.000132143711968748,0.000172028115037677,0.000187548183151885,0.000117861989639093
"contig00304_6",0.000102385217966034,0.00031449400291095,0.000101793166038185,1.25156764636873e-05,1.21759558575976e-05,1.15568723931241e-05,1.27304155237230e-05,1.20284066831588e-05,1.25984686534052e-05
"contig00304_7",0.00110182977600598,0.00326725097996886,0.00214823649300222,6.12221944663342e-05,0.000107208725879281,0.000305273174173793,0.000112090717490613,0.000105909562250476,0.000160230678725042
"contig00304_8",0.000192581719507539,0.000197182747856865,0.000246173268888263,2.35413914436023e-05,6.8707179482158e-05,0.000195641339797887,7.18359161695796e-05,6.78745805692535e-05,0.000118485598049882
"contig00304_9",1.68071318842944e-05,1.72086761765991e-05,1.67099431002942e-05,1.43816500455461e-05,0.000125921521669119,3.98396910133880e-05,4.38852142417795e-05,9.67521293932632e-05,0.000101337500586663
"contig00311_1",0.00216241759332751,0.00251830537977196,0.00251096734266028,0.00060736789924494,0.000975641948646643,0.00100429221096249,0.00113500747547936,0.0009909688763111,0.00106637038244894
"contig00311_10",0.000573123197254437,0.000548956770033513,0.00060657093454068,0.000332216116052116,0.000353979388692078,0.000394412941032541,0.000370098640105674,0.000410505463282845,0.000334413751935987
"contig00311_13",0.000494013976128036,0.000711572524874775,0.000857444091151873,0.000508698762933494,0.000271841449255495,0.000205092612251891,0.000400823590221567,0.000254775599528067,0.000310123174026213
"contig00311_14",0.000231098063409047,0.000279640987869736,0.000355086290881252,0.000880876065289702,0.000717053109504703,0.000580995493945241,0.000347424612747421,0.000431929149077068,0.000307631698209512
"contig00311_15",0.000414469352853183,0.000244335144083507,0.000362124446263169,0.000204195982304290,0.000219564247475592,0.000148857541150566,0.000317015021357058,0.000154931107821122,0.000248819755904752
"contig00311_16",0.000600044094465597,0.00071400910802907,0.000661068801599359,0.000319171707151156,0.000445511816431677,0.000422859878299995,0.000239957165591017,0.000173377875980409,0.000321283053238417
"contig00311_17",0.000310894255707239,0.000106107308263784,0.000473947937710139,1.77352186660322e-05,1.72538208565060e-05,1.63765546019158e-05,1.80395125807016e-05,1.70447377214269e-05,1.78525385402513e-05
"contig00311_2",0.000343782243087839,0.000320707146927530,0.000615229723238105,0.000856361889075702,0.000794959101446456,0.000633813266122081,0.000591785464775512,0.000797890937204183,0.000677776789638068
"contig00311_21",0.00102113097785393,0.000825416153819436,0.000623384505195085,0.000965744523407314,0.000909704360895549,0.00094838024150087,0.000420991880807769,0.000427241545908789,0.000354905698344763
"contig00311_23",0.000224596583364292,0.000278375644033221,0.000223297832989865,7.08047988175865e-05,0.000265691190222565,0.000196141701280746,1.02885199629065e-05,9.7211675495606e-06,1.01818825945679e-05
"contig00311_3",0.000955132138555208,0.0009554698470974,0.00210660387184826,2.81825683790394e-05,0.000191923142686503,0.000147466789776396,0.000162441311623372,0.000171540507661961,0.000217495653617455
"contig00311_4",0.000868666479480816,0.000855857033251075,0.00151544962691498,0.000490863055632559,0.000668554966308658,0.000867667029458243,0.000385162784568810,0.000444795123730427,0.00052234501948799
"contig00311_9",0.000165070045292177,0.000101408270326388,0.000164115512592175,0.000310746367055551,0.000522174564064401,0.00101733496694901,0.000258609298210487,0.000352947818960118,0.000426548152979575
"contig00312_2",7.39513802908952e-06,2.27154525531109e-05,7.35237496412946e-06,0.000272100818861733,5.54054695344122e-05,5.25883921376721e-05,3.21824904439717e-05,6.68971866090562e-05,9.55467862674248e-05
"contig00313_10",0.00120813855691061,0.00160015927757226,0.000870559985261131,9.48430158878943e-06,9.22686343165671e-06,8.75772584227153e-06,9.64702950958383e-06,9.11505158723788e-06,9.54704099394732e-06
"contig00313_11",0.000705044939214043,0.000882309244647668,0.000856738608108305,0.000201099343857213,0.000630398076152681,0.000928467375312007,0.000613649182194375,0.000751605524947666,0.000427351445169744
"contig00313_14",0.000339915012082075,0.000338996128120685,0.000399394771809802,0.000237977160495785,5.51232385530207e-05,8.02247837184587e-05,0.000126793479542868,4.71945507683061e-05,0.00019392256047591
"contig00313_16",0.00207668766657900,0.000948658012730725,0.00142939317418991,0.000574106191334302,0.000877678808868857,0.000900370897134363,0.000565418178883142,0.000551754654950061,0.000449480849376326
"contig00313_17",0.000155955748312854,0.000275813904977701,0.000211437163462312,1.21317600077460e-05,3.54073808374311e-05,1.12023671049915e-05,6.16995599002524e-05,3.49783114590018e-05,3.66360376792273e-05
"contig00313_3",9.61088354442163e-05,0.000223647729138221,0.000165046224383813,7.47628310496255e-06,7.27334981285604e-06,6.90353814031612e-06,7.60455823345266e-06,7.18521079750131e-06,7.52573930902842e-06
"contig00313_5",0.000204086601452146,8.60433808829957e-05,3.58070209292019e-05,1.02726071753901e-05,2.99813146831235e-05,9.48564071747332e-06,1.04488605337570e-05,9.87266626461869e-06,1.03405612843533e-05
"contig00313_6",0.000103758314183654,0.000164184818623676,0.000196938615110610,2.42140026277052e-05,7.8522490836752e-06,2.23590102626157e-05,8.2098189908091e-06,7.7570949222004e-06,8.12472672342047e-06
"contig00313_7",0.000346994089202774,0.000611088876241096,0.000262190548645758,0.00105702968427850,0.000612381107216351,0.000756714851830867,0.000326173889634848,0.000285358596987852,0.000227150768153287
"contig00313_9",0.000622592956216155,0.000399767762778302,0.000283267871049508,0.000117384472403716,0.000166905111801407,9.17161836495423e-05,2.75535020924415e-05,2.60340856977959e-05,9.08930615177176e-06
"contig00317_1",0.00235665218812388,1.87050828006513e-05,1.81629816307546e-05,0.00617473018259862,0.00509465093709598,0.00278589143680575,0.00542205002045175,0.00482258284708656,0.00363493208626073
"contig00317_2",0.000238434509866477,0.000131455165237910,0.000200585626501548,1.56942609624015e-05,1.52682621071462e-05,1.44919510961398e-05,1.59635369265732e-05,1.50832401265008e-05,1.57980797399843e-05
"contig00317_6",1.62745115076794e-05,1.66633308048055e-05,4.85412079497983e-05,0.000125333041770164,4.06436836373329e-05,9.00133863858824e-05,4.24944856214414e-05,1.33837201122472e-05,4.20540432515074e-05
"contig00318_10",1.71183750673368e-05,1.75273553650547e-05,1.70193864910404e-05,0.000161127745880656,9.97526457666886e-05,0.000121732389207574,0.000104295107920279,4.22330723542022e-05,4.42346232719559e-05
